"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"481","@IamNaveenKapoor Have they asked for it? If not, why are you pleading for it on their behalf?! With their extremely… https://t.co/T3pPZAQsJC",FALSE,0,"IamNaveenKapoor",2021-01-18 02:04:03,TRUE,"1350735077441904642","1350987286486405123","253512688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dranujoshi1",0,FALSE,FALSE,NA,NA
"482","RT @Echinanews: #Brazil on Sunday approved the emergency use of #coronavirus vaccines developed by China's #Sinovac Biotech, as the country…",FALSE,0,NA,2021-01-18 02:01:10,FALSE,NA,"1350986557906419713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buyukakin",8,TRUE,FALSE,NA,NA
"483","RT @Echinanews: #Brazil on Sunday approved the emergency use of #coronavirus vaccines developed by China's #Sinovac Biotech, as the country…",FALSE,0,NA,2021-01-18 01:52:42,FALSE,NA,"1350984430291218441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bubblespotting",8,TRUE,FALSE,NA,NA
"484","RT @Echinanews: #Brazil on Sunday approved the emergency use of #coronavirus vaccines developed by China's #Sinovac Biotech, as the country…",FALSE,0,NA,2021-01-18 01:50:44,FALSE,NA,"1350983933048053769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","weilinkuang",8,TRUE,FALSE,NA,NA
"485","RT @Echinanews: #Brazil on Sunday approved the emergency use of #coronavirus vaccines developed by China's #Sinovac Biotech, as the country…",FALSE,0,NA,2021-01-18 01:49:31,FALSE,NA,"1350983629426614279",NA,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>","CoronaUpdateBot",8,TRUE,FALSE,NA,NA
"486","#Brazil on Sunday approved the emergency use of #coronavirus vaccines developed by China's #Sinovac Biotech, as the… https://t.co/pTIPrPZfCi",FALSE,27,NA,2021-01-18 01:49:26,TRUE,NA,"1350983605976231940",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Echinanews",8,FALSE,FALSE,NA,NA
"487","RT @paoloigna1: Approvati per uso di emergenza Health regulator authorises emergency use of #Sinovac, #AstraZeneca vaccines amid pandemic’s…",FALSE,0,NA,2021-01-18 01:42:16,FALSE,NA,"1350981803046297604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KayeMenner",3,TRUE,FALSE,NA,NA
"488","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:41:54,FALSE,NA,"1350981710553427971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moghilemear13",51,TRUE,FALSE,NA,NA
"489","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:41:23,FALSE,NA,"1350981580496494592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeeAlves_",51,TRUE,FALSE,NA,NA
"490","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:32:32,FALSE,NA,"1350979354608721922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neyhayashi",51,TRUE,FALSE,NA,NA
"491","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:31:54,FALSE,NA,"1350979196122779650",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1823625699Vip",51,TRUE,FALSE,NA,NA
"492","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:31:40,FALSE,NA,"1350979135217266695",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akunsudi",51,TRUE,FALSE,NA,NA
"493","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:20:19,FALSE,NA,"1350976277990268932",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","portella_bea",51,TRUE,FALSE,NA,NA
"494","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:19:38,FALSE,NA,"1350976105210146816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mantoanlaw",51,TRUE,FALSE,NA,NA
"495","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:18:37,FALSE,NA,"1350975849584070660",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Psywin",51,TRUE,FALSE,NA,NA
"496","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:17:29,FALSE,NA,"1350975564769882113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaurentMP",51,TRUE,FALSE,NA,NA
"497","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:17:25,FALSE,NA,"1350975547178889223",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CleonBassani",51,TRUE,FALSE,NA,NA
"498","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:12:35,FALSE,NA,"1350974331745140744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","La_Sontag",51,TRUE,FALSE,NA,NA
"499","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:07:37,FALSE,NA,"1350973084916969479",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_JulianBerger",51,TRUE,FALSE,NA,NA
"500","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:03:46,FALSE,NA,"1350972114166292482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZimriRosas",51,TRUE,FALSE,NA,NA
"501","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 01:01:19,FALSE,NA,"1350971499562360833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freitasrd_",51,TRUE,FALSE,NA,NA
"502","“In addition to the the [@AstraZeneca and Chinese-made #Sinovac] vaccines approved [#Brazil] is also considering pu… https://t.co/SWz1Cyuew9",FALSE,0,NA,2021-01-18 01:01:03,TRUE,NA,"1350971429102252035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAAWLAW",0,FALSE,FALSE,NA,NA
"503","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:57:31,FALSE,NA,"1350970542636081155",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NormalBirthBRAZ",51,TRUE,FALSE,NA,NA
"504","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:54:56,FALSE,NA,"1350969892460261377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BruBauna",51,TRUE,FALSE,NA,NA
"505","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:53:30,FALSE,NA,"1350969529803935745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlkfalouboy",51,TRUE,FALSE,NA,NA
"506","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:52:54,FALSE,NA,"1350969380507709444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moema4",51,TRUE,FALSE,NA,NA
"507","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:52:45,FALSE,NA,"1350969341605531650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baldoni02",51,TRUE,FALSE,NA,NA
"508","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:52:45,FALSE,NA,"1350969339709710339",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erreminto",51,TRUE,FALSE,NA,NA
"509","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:51:54,FALSE,NA,"1350969126404161539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jordanfarialima",51,TRUE,FALSE,NA,NA
"510","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:39:17,FALSE,NA,"1350965951357988866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CalescoEmelyn",51,TRUE,FALSE,NA,NA
"511","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:32:54,FALSE,NA,"1350964346470461441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mendez493",51,TRUE,FALSE,NA,NA
"512","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:29:37,FALSE,NA,"1350963517977985034",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EltonFrederico2",51,TRUE,FALSE,NA,NA
"513","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:28:55,FALSE,NA,"1350963345776668678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kezya_95",51,TRUE,FALSE,NA,NA
"514","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:28:02,FALSE,NA,"1350963121293320196",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JFrncjr",51,TRUE,FALSE,NA,NA
"515","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:28:00,FALSE,NA,"1350963114708250629",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olgamc30",51,TRUE,FALSE,NA,NA
"516","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:27:56,FALSE,NA,"1350963097675173892",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jim_ibov",51,TRUE,FALSE,NA,NA
"517","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:26:14,FALSE,NA,"1350962669721956352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpaceOddity1501",51,TRUE,FALSE,NA,NA
"518","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:25:13,FALSE,NA,"1350962411898068993",NA,"<a href=""https://pesarika.co.ke"" rel=""nofollow"">Corona Updates EA</a>","vmrwanda",51,TRUE,FALSE,NA,NA
"519","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:24:25,FALSE,NA,"1350962210403708930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bustanuLis",51,TRUE,FALSE,NA,NA
"520","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:23:55,FALSE,NA,"1350962083702206466",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ErwinBertrand",51,TRUE,FALSE,NA,NA
"521","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:22:58,FALSE,NA,"1350961846233288715",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bot4nist",51,TRUE,FALSE,NA,NA
"522","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:22:48,FALSE,NA,"1350961804625719297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jfelipepl",51,TRUE,FALSE,NA,NA
"523","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:22:42,FALSE,NA,"1350961780022009858",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RafaNamis",51,TRUE,FALSE,NA,NA
"524","RT @PDChina: #Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after Brazilian h…",FALSE,0,NA,2021-01-18 00:22:10,FALSE,NA,"1350961644407574536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MathFreireB_tw",51,TRUE,FALSE,NA,NA
"525","#Brazilian nurse Monica Calazans, 54, became the first Brazilian to be vaccinated against #COVID19 on Sunday after… https://t.co/zdTY1PD18q",FALSE,281,NA,2021-01-18 00:21:44,TRUE,NA,"1350961537054334981",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PDChina",51,FALSE,FALSE,NA,NA
"526","RT @drhusseinfaour: Overview of #COVID-19 #vaccines.

#oxford #astrazeneca #sinovac #pfizer #biontech #moderna #sputnik #johnsonandjohnson…",FALSE,0,NA,2021-01-18 00:18:14,FALSE,NA,"1350960654241427457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mgavidiasire",2,TRUE,FALSE,NA,NA
"527","RT @melinavalente: #MonicaCalazans #covid19 #vaccine @jdoriajr #CoronaVac #CoronaVaccine #Sinovac Mônica, may the immunization be with you…",FALSE,0,NA,2021-01-18 00:14:03,FALSE,NA,"1350959600531603457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wikyupedia",1,TRUE,FALSE,NA,NA
"528","#MonicaCalazans #covid19 #vaccine @jdoriajr #CoronaVac #CoronaVaccine #Sinovac Mônica, may the immunization be with… https://t.co/ZQfnLyDDvO",FALSE,9,NA,2021-01-17 23:55:47,TRUE,NA,"1350955005021478915",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melinavalente",1,FALSE,FALSE,NA,NA
"529","Overview of #COVID-19 #vaccines.

#oxford #astrazeneca #sinovac #pfizer #biontech #moderna #sputnik… https://t.co/bdabZJ4qo3",FALSE,3,NA,2021-01-17 23:23:41,TRUE,NA,"1350946926775181314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drhusseinfaour",2,FALSE,FALSE,NA,NA
"530","Approvati per uso di emergenza Health regulator authorises emergency use of #Sinovac, #AstraZeneca vaccines amid pa… https://t.co/cjiyCKjXoA",FALSE,6,NA,2021-01-17 23:17:09,TRUE,NA,"1350945282377318401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paoloigna1",3,FALSE,FALSE,NA,NA
"531","RT @DDSholic_1972: Dear General Galvez:

Why is it published in Bangkok, Thailand that #Sinovac is only $5.00 per dose (you testified in th…",FALSE,0,NA,2021-01-17 22:39:43,FALSE,NA,"1350935862977159169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andaldaldaldal",3,TRUE,FALSE,NA,NA
"532","RT @globaltimesnews: #Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company #Sin…",FALSE,0,NA,2021-01-17 22:32:29,FALSE,NA,"1350934042888331266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lancrunistuning",9,TRUE,FALSE,NA,NA
"533","hahah the similarity is uncanny #Sinovac https://t.co/XBRCYIRP71",FALSE,0,NA,2021-01-17 22:27:00,FALSE,NA,"1350932661292986368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JCRivera03",0,FALSE,FALSE,NA,NA
"534","#Sinovac the Chinese #vaccine 
Sinovac: Brazil results show Chinese vaccine 50.4% effective - BBC News https://t.co/ZbhT1JXMJm",FALSE,0,NA,2021-01-17 22:00:11,FALSE,NA,"1350925913706426376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","euakopanaki",0,FALSE,FALSE,NA,NA
"535","Coronavirus: Iran reports 6,016 new cases, 86 deaths in the last 24 hours #Iran #coronavirus #Tehran #Sinovac… https://t.co/3l84KnziYS",FALSE,4,NA,2021-01-17 20:36:00,TRUE,NA,"1350904727312232451",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IlkhaAgency",1,FALSE,FALSE,NA,NA
"536","#Brazil regulator to decide on emergency use of #Sinovac, #AstraZeneca vaccines

https://t.co/MHvAcjN0Te",FALSE,2,NA,2021-01-17 20:30:00,FALSE,NA,"1350903217895350272",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PeninsulaQatar",0,FALSE,FALSE,NA,NA
"537","What Makes Vaccines Social?

Some people are wary of or may refuse vaccines. Social scientists are part of...… https://t.co/5mqm4ZOHJ4",FALSE,1,NA,2021-01-17 20:13:34,TRUE,NA,"1350899084878635008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AntropolojiNet",0,FALSE,FALSE,NA,NA
"538","RT @globaltimesnews: #Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company #Sin…",FALSE,0,NA,2021-01-17 20:03:46,FALSE,NA,"1350896615045951490",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","silvrib",9,TRUE,FALSE,NA,NA
"539","RT @globaltimesnews: #Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company #Sin…",FALSE,0,NA,2021-01-17 20:03:25,FALSE,NA,"1350896527045103616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","uration9",9,TRUE,FALSE,NA,NA
"540","@PDChina #Sinovac is banned by #Brazil Gov.",FALSE,1,"PDChina",2021-01-17 20:03:15,FALSE,"1350895671365181440","1350896486045741056","303862998","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Whynot_AJay",0,FALSE,FALSE,NA,NA
"541","RT @IlkhaAgency: Turkey’s coronavirus death toll rises to 23,997 #Turkey #CoronavirusPandemic @drfahrettinkoca #Sinovac  #Pfizer #lockdown…",FALSE,0,NA,2021-01-17 20:02:14,FALSE,NA,"1350896228763127813",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mehmetemin2112",1,TRUE,FALSE,NA,NA
"542","RT @globaltimesnews: #Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company #Sin…",FALSE,0,NA,2021-01-17 19:51:30,FALSE,NA,"1350893531682926593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmandaEverall2",9,TRUE,FALSE,NA,NA
"543","Turkey’s coronavirus death toll rises to 23,997 #Turkey #CoronavirusPandemic @drfahrettinkoca #Sinovac  #Pfizer… https://t.co/rwa4DTfaPv",FALSE,3,NA,2021-01-17 19:39:45,TRUE,NA,"1350890571385237511",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IlkhaAgency",1,FALSE,FALSE,NA,NA
"544","RT @Dr_AliZaidi: #Brazil has approved the emergency use of a #coronavirus #vaccine developed by #China's #Sinovac. 

https://t.co/WtZKZnFIR…",FALSE,0,NA,2021-01-17 19:26:28,FALSE,NA,"1350887227958685701",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClagiusClanler",2,TRUE,FALSE,NA,NA
"545","RT @Dr_AliZaidi: #Brazil has approved the emergency use of a #coronavirus #vaccine developed by #China's #Sinovac. 

https://t.co/WtZKZnFIR…",FALSE,0,NA,2021-01-17 19:19:18,FALSE,NA,"1350885426312175617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlanFeldstein",2,TRUE,FALSE,NA,NA
"546","#Brazil has approved the emergency use of a #coronavirus #vaccine developed by #China's #Sinovac.… https://t.co/6f2PgjiNJf",FALSE,0,NA,2021-01-17 19:18:51,TRUE,NA,"1350885312420081666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_AliZaidi",2,FALSE,FALSE,NA,NA
"547","Turkey: 700,000  health workers vaccinated in 4 days 
#Sinovac @Sinovacbiotech 

https://t.co/igK50cel9I",FALSE,0,NA,2021-01-17 19:04:17,FALSE,NA,"1350881648158633984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BickleDog",0,FALSE,FALSE,NA,NA
"548","RT @RNAiAnalyst: #Sinovac 63%, not 78% effective

Inactivated #CovidVaccine data gets dodgier still as now 'they' apparently cannot even do…",FALSE,0,NA,2021-01-17 19:03:45,FALSE,NA,"1350881512783306752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MomoTrader007",37,TRUE,FALSE,NA,NA
"549","RT @globaltimesnews: #Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company #Sin…",FALSE,0,NA,2021-01-17 19:02:06,FALSE,NA,"1350881099761799168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RichardEgdom",9,TRUE,FALSE,NA,NA
"550","RT @Sino_Market: Brazil regulator poised to approve AstraZeneca, Sinovac shots - BBG
#Astrazeneca #Sinovac $AZN",FALSE,0,NA,2021-01-17 18:25:42,FALSE,NA,"1350871935861747713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AquaticOTC",1,TRUE,FALSE,NA,NA
"551","#Brazil approves Sinovac and AstraZeneca Covid-19 vaccines. 
#Astrazeneca #Sinovac $AZN",FALSE,2,"Sino_Market",2021-01-17 18:25:19,FALSE,"1350864537084338176","1350871841456340993","1244266306485932034","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sino_Market",0,FALSE,FALSE,NA,NA
"552","RT @globaltimesnews: #Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company #Sin…",FALSE,0,NA,2021-01-17 18:25:16,FALSE,NA,"1350871827237711873",NA,"<a href=""https://pesarika.co.ke"" rel=""nofollow"">Corona Updates EA</a>","vmrwanda",9,TRUE,FALSE,NA,NA
"553","RT @globaltimesnews: #Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company #Sin…",FALSE,0,NA,2021-01-17 18:23:51,FALSE,NA,"1350871470268796928",NA,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>","CoronaUpdateBot",9,TRUE,FALSE,NA,NA
"554","#Brazil's health regulator Anvisa on Sunday authorized the emergency use of #vaccine developed by Chinese company… https://t.co/DaVNvWO0pR",FALSE,40,NA,2021-01-17 18:23:45,TRUE,NA,"1350871447246307330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globaltimesnews",9,FALSE,FALSE,NA,NA
"555","@iqrarulhassan India has produced 2 Different CoronaVirus Vaccines &amp; plans to vaccinate entire 1.2 billion populati… https://t.co/Gv1YnGSqFz",FALSE,0,"iqrarulhassan",2021-01-17 18:18:47,TRUE,"1350837982161465349","1350870196035194882","102355805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jafery_dr",0,FALSE,FALSE,NA,NA
"556","RT @naashonomics: #brazil #nepal #SriLanka have refused #sinovac it’s a slap for #china &amp; win for $azn https://t.co/t2wMzVKrpe",FALSE,0,NA,2021-01-17 18:16:01,FALSE,NA,"1350869499432603648",NA,"<a href=""http://www.nepalstream.com"" rel=""nofollow"">twinTweetbolt</a>","thisweekinnepal",1,TRUE,FALSE,NA,NA
"557","#brazil #nepal #SriLanka have refused #sinovac it’s a slap for #china &amp; win for $azn https://t.co/t2wMzVKrpe",FALSE,0,NA,2021-01-17 18:14:50,FALSE,NA,"1350869200634433536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naashonomics",1,FALSE,FALSE,NA,NA
"558","RT @ChinaEmbSL: Highest int'l confidence on Chinese vaccines:

#Sinovac :
1. Turkish President @RTErdogan , 2021-1-14
2. Indonesian Preside…",FALSE,0,NA,2021-01-17 17:57:19,FALSE,NA,"1350864792618196996",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaaro_",51,TRUE,FALSE,NA,NA
